,temp,humidity,dew,wind,rain,solar_rad,pressure
9/27/2012,19.39,79.08,15.55,4.45,24.58,10.25,96.04
9/28/2012,17.22,75.13,12.41,4.39,8.43,17.5,96.5
9/29/2012,18.43,74.93,13.46,2.84,3.04,20.22,96.79
9/30/2012,20.2,69.94,13.6,2.68,0.24,15.96,96.69
10/1/2012,21.26,66.89,13.35,2.69,0.01,22.01,96.7
10/2/2012,22.41,60.67,12.2,2.58,0,21.28,96.67
10/3/2012,22.92,55.23,10.45,1.67,0.01,20.88,96.38
10/4/2012,20.39,74.14,14.59,2.1,0.03,13.45,96.39
10/5/2012,21.77,66.36,13.98,2.5,0,19.39,96.64
10/6/2012,24.21,58.79,14.19,1.86,0,20.85,96.75
10/7/2012,25.22,50.37,12.41,1.41,0,21.08,96.8
10/8/2012,25.86,46.65,11.42,1.76,0,20.68,96.74
10/9/2012,26.65,40.97,10.5,1.38,0,18.5,96.56
10/10/2012,26.35,45.32,12,2.51,0,17.39,96.53
10/11/2012,24,55.93,13.7,2.2,0,19.23,96.55
10/12/2012,21.58,67.54,14.45,2.68,0,14.97,96.59
10/13/2012,19.4,66.46,11.93,2.77,0,19.22,96.53
10/14/2012,18.04,73.15,12.42,2.28,0,16.88,96.31
10/15/2012,19,64.16,11.16,3.38,0.01,19.97,96.32
10/16/2012,21.17,46,7.58,1.85,0,19.66,96.14
10/17/2012,22.19,45.55,8.14,2.17,0,15.49,95.99
10/18/2012,17.7,74.34,12.55,4.34,3.1,15.01,95.76
10/19/2012,15.24,62.64,7.35,1.92,0.74,17.2,95.98
10/20/2012,15.24,63.83,7.78,1.79,0.27,19.02,96.34
10/21/2012,17.3,50.27,5.49,2.11,0,17.58,96.46
10/22/2012,20.82,39.25,4.85,1.6,0,18.72,96.5
10/23/2012,25.27,40.66,10.3,3.42,0.01,16.24,96.4
10/24/2012,22.39,56.03,12.39,3.65,0.32,17,96.3
10/25/2012,18.78,70.17,12.81,4.27,1.96,13.19,96.14
10/26/2012,18.4,78.92,14.23,4.5,2.91,12.59,96.04
10/27/2012,17.87,77.02,13.32,2.89,2.75,10.62,96.15
10/28/2012,17.92,65.59,10.52,1.18,0.11,16.13,96.33
10/29/2012,19.36,62.89,11.7,4.35,2.81,9.54,96
10/30/2012,19.41,78.98,15.47,6.59,22.28,6.11,95.53
10/31/2012,18.68,82.46,15.5,4.09,27.81,7.21,95.56
11/1/2012,19.08,82.12,15.69,3.47,3.5,15.01,96.19
11/2/2012,20.52,70.09,14.51,2.22,0.03,12.83,96.58
11/3/2012,23.05,57,13.56,2.86,0,14.92,96.57
11/4/2012,23.06,57.94,13.81,2.6,0.06,10.03,96.68
11/5/2012,22.15,61.62,13.82,1.91,0.57,12.82,96.52
11/6/2012,20.44,73.11,15.21,2.22,2.48,9.62,96.37
11/7/2012,20.32,64.46,12.38,1.96,1.07,11.01,96.21
11/8/2012,17.23,83.09,14.17,3.29,4.43,4.5,96.41
11/9/2012,15.02,75.23,9.97,2.42,1.4,13.84,96.46
11/10/2012,14.53,76.82,10.2,2.52,1.7,13.53,96.56
11/11/2012,13.35,84.21,10.59,3.37,5.95,10.01,96.57
11/12/2012,11.86,75.44,6.99,2.57,0.13,15.74,96.64
11/13/2012,13.14,64.35,5.73,2.28,0,16.51,96.49
11/14/2012,16,50.68,4.82,1.25,0,14.6,96.17
11/15/2012,15.73,62.98,7.49,1.78,0.02,14.87,96.32
11/16/2012,15.55,65.57,8.12,2.4,0.21,12.23,96.28
11/17/2012,14.55,79.69,10.87,3.58,15.94,9.61,96.09
11/18/2012,13.96,79.99,10.26,2.99,8.62,13.51,96.42
11/19/2012,12.67,73.05,7.39,1.81,0.18,14.8,96.61
11/20/2012,14.23,65.12,6.53,1.92,0,15.43,96.62
11/21/2012,14.86,67.83,7.93,1.6,0,12.32,96.64
11/22/2012,15.34,72.23,9.66,1.67,0.01,14.37,96.69
11/23/2012,17.06,55.52,7.21,1.84,0,13.49,96.62
11/24/2012,16.47,57.16,7.69,1.4,0,9.77,96.65
11/25/2012,16.72,52.17,6.12,1.9,0,10.14,96.35
11/26/2012,16.98,62.01,8.85,2.37,0.33,8.68,96.24
11/27/2012,12.5,81.97,9.24,2.53,1.13,5.91,96.4
11/28/2012,10.6,81.25,7.31,1.85,1.68,12.96,96.48
11/29/2012,9.75,81.78,6.41,2.16,1.2,14.29,96.64
11/30/2012,9.38,81.06,6.16,3.11,8.37,10.89,96.36
12/1/2012,9.42,83.03,6.52,2.67,9.32,9.12,96.21
12/2/2012,8.53,72.92,3.24,1.99,0,13.93,97.01
12/3/2012,8.17,61.63,0.41,1.63,0,14.53,97.66
12/4/2012,8.98,54.67,-0.54,1.77,0,14.41,97.66
12/5/2012,9.95,61.15,1.74,2.02,0,13.74,97.13
12/6/2012,11.93,66.19,4.72,1.55,0,12.84,96.98
12/7/2012,10.95,81.51,7.72,2.32,0.92,11.57,97.04
12/8/2012,12.67,83.08,9.52,1.46,0.51,10.2,96.98
12/9/2012,13.16,62.51,5.38,1.34,0,12.65,96.94
12/10/2012,13.03,59.67,4.44,1.94,0,13.61,96.9
12/11/2012,13.39,56.54,4.52,1.27,0,10.23,96.59
12/12/2012,11.5,65.78,4.26,1.81,0,13.63,96.39
12/13/2012,11.13,72.31,5.82,1.13,0.01,13.59,96.54
12/14/2012,11.85,67.52,5.33,1.6,0,13.33,96.94
12/15/2012,13.04,64.63,5.86,1.19,0,12.53,97.38
12/16/2012,12.51,71.16,6.73,1.84,0,13.67,97.46
12/17/2012,13.75,67.7,7.04,1.65,0,12.47,97.26
12/18/2012,15.34,47.61,3.4,1.37,0,13.63,97.05
12/19/2012,14.76,48.24,3.07,2,0,13.8,97.03
12/20/2012,15.46,45.09,2.83,1.51,0,11.72,97.1
12/21/2012,15.33,47.69,3.44,1.53,0,12.4,97.14
12/22/2012,17.01,40.31,2.57,1.35,0,13.02,97.1
12/23/2012,16.81,40.79,2.09,1.91,0,13.44,97.05
12/24/2012,16.14,51.27,4.77,2.55,0,13.24,96.69
12/25/2012,11.91,79.47,8.13,2.18,0.09,8.45,96.96
12/26/2012,10.1,76.02,5.48,3.39,0,11.59,97.33
12/27/2012,10.3,65.72,3.11,2.21,0,14.37,97.53
12/28/2012,11.93,54.05,1.86,1.58,0,14.51,97.63
12/29/2012,11.14,57.83,1.82,1.58,0,14.09,97.78
12/30/2012,10.96,66.16,3.9,2.15,0,14.16,97.66
12/31/2012,10.56,65.1,3.51,1.18,0,13.85,97.35
1/1/2013,10.04,81.41,6.59,1.45,0,13.06,97.15
1/2/2013,11.08,76.58,6.55,2.13,0,14.21,97.16
1/3/2013,10.76,62.34,3,2.09,0,14.24,97.25
1/4/2013,11.41,55.08,1.66,2.67,0,13.92,97.79
1/5/2013,11.52,53.67,1.52,1.72,0,14.24,97.97
1/6/2013,11.64,51.33,0.87,1.64,0,14.14,97.7
1/7/2013,11.09,52.56,0.67,1.32,0,14.41,97.51
1/8/2013,11.8,50.64,1.07,1.39,0,14.36,97.49
1/9/2013,12.83,47.4,0.96,1.29,0,12.09,97.39
1/10/2013,13.05,40.19,-0.98,1.38,0,14.44,97.18
1/11/2013,12.22,43.36,-1.37,1.45,0,15.14,97.05
1/12/2013,11.86,47.73,-0.64,1.25,0,15.02,97.06
1/13/2013,10.7,70.83,5.02,1.76,0.26,14.5,97.18
1/14/2013,9.15,74.46,4.1,2.39,0.21,15.42,97.28
1/15/2013,9.16,57.58,-0.65,1.8,0,15.54,97.38
1/16/2013,9.65,55.09,-0.49,1.11,0,15.09,97.37
1/17/2013,10.09,72.77,4.71,2.13,0,14.74,97.3
1/18/2013,13.22,74.14,7.8,1.6,0.02,14.58,96.77
1/19/2013,11.12,86.15,8.81,4.87,14.18,8.13,96.08
1/20/2013,10.45,76.79,6.04,1.09,0.36,15.21,96.51
1/21/2013,10.18,87.94,8.21,2.34,1.63,11.92,96.61
1/22/2013,9.94,79.16,5.99,2.1,0.21,12.51,96.98
1/23/2013,9.16,77.44,4.93,2.37,0.05,15.98,97.33
1/24/2013,9.93,65.35,2.62,1.38,0.05,16.35,97.36
1/25/2013,11.49,83.67,8.76,1.69,2.96,12.26,97.26
1/26/2013,13.84,80.35,9.99,1.84,0.11,15.77,97.18
1/27/2013,13.37,71.9,7.46,1.48,0.07,13.74,97.26
1/28/2013,13.51,66.17,6.25,2.51,0.02,16.41,97.39
1/29/2013,15.66,46.3,2.44,1.89,0,16.71,97.5
1/30/2013,16.17,43.61,2.17,1.55,0,16.88,97.74
1/31/2013,16.79,42.08,2.1,1.41,0,17.15,97.74
2/1/2013,15.98,44.46,2.1,1.55,0,17.27,97.47
2/2/2013,12.45,65.19,4.79,2.3,0,17.48,97.16
2/3/2013,10.27,65.5,2.46,3.73,0,17.93,96.98
2/4/2013,11.82,53.82,1.28,1.64,0,16.95,97.18
2/5/2013,11.57,60.28,2.82,2.17,0,16.99,97.43
2/6/2013,11.65,70.66,5.64,2.16,0,17.29,97.28
2/7/2013,9.79,71.36,4.01,3.31,0,15.83,97.02
2/8/2013,9.74,60.48,1.17,2.35,0,16.68,96.77
2/9/2013,9.67,55.7,-0.32,3.3,0,19.05,96.94
2/10/2013,10.83,46.84,-1.7,2.16,0,18.45,97.07
2/11/2013,10.52,68.4,4.15,1.62,0.12,18.38,97.11
2/12/2013,11.21,76.98,6.6,2.98,0.05,18.66,97.12
2/13/2013,12.35,69.11,5.18,3.39,0,19.25,96.93
2/14/2013,15.22,51.03,3.29,1.31,0,18.66,96.75
2/15/2013,15.47,46.55,2.13,1.82,0,18.74,96.76
2/16/2013,15.47,45.61,1.51,1.48,0,19.39,96.68
2/17/2013,13.12,56.68,3.24,1.94,0.02,14.43,96.57
2/18/2013,12.55,58.23,3.74,2.31,6.25,8.82,96.07
2/19/2013,10.6,78.35,6.67,3.03,11.92,9.87,95.97
2/20/2013,10.78,69.72,4.84,1.02,0.25,16.73,96.5
2/21/2013,12.65,70.77,6.92,1.87,0.01,15.99,96.73
2/22/2013,13.33,78.08,9.06,3.18,0.51,16.73,96.62
2/23/2013,12.57,75.53,7.6,2.63,0.56,18.65,96.77
2/24/2013,11.66,66.43,4.3,2.34,0.02,21.22,96.94
2/25/2013,11.79,57.51,1.7,2.56,0,21.22,96.53
2/26/2013,14.02,48.22,1.69,1.8,0,17.88,95.95
2/27/2013,12.26,66.4,5.59,2.6,0.08,10.98,95.88
2/28/2013,10,69.45,3.96,1.9,0.15,14.07,96.32
3/1/2013,10.44,57.78,0.25,2.67,0,21.12,96.24
3/2/2013,11.66,66.2,5.11,1.93,5.08,12.75,95.96
3/3/2013,14.52,68.51,7.87,2.15,10.35,15.11,95.67
3/4/2013,14.08,69.28,8.27,5.76,21.27,11.99,94.55
3/5/2013,13.57,75.34,9.08,6.72,12.83,17.21,94.95
3/6/2013,15.51,83.48,12.54,5.1,2.69,15.08,95.99
3/7/2013,16.83,76.55,12.15,3.78,0.07,19.95,96.4
3/8/2013,15.67,77.74,11.29,3.32,1,18.13,96.44
3/9/2013,14.85,78.58,10.47,3.22,1.81,21.77,96.46
3/10/2013,12.92,77.33,8.36,2.71,0.94,21.05,96.64
3/11/2013,13.33,70.3,7.06,1.51,0.36,23.45,96.68
3/12/2013,13.61,71.44,7.73,3.22,0.15,18.53,96.35
3/13/2013,14.27,82.36,11.14,3.74,6.83,13.17,96.27
3/14/2013,12.61,62.03,4.04,2.53,0.09,19.84,96.43
3/15/2013,17.72,49.92,5.83,1.41,0,19.01,96.22
3/16/2013,19.98,50.44,8.7,2.48,0,12.87,95.93
3/17/2013,16.51,62.91,8.72,3.84,2.37,21.15,95.65
3/18/2013,16.31,75.31,11.2,2.26,0.55,21.38,95.94
3/19/2013,15.7,77.33,11.18,4.53,5.43,20.06,95.9
3/20/2013,15,70.8,8.78,1.55,1.03,22.03,96.47
3/21/2013,17.3,58.26,7.19,2.8,0.01,23.99,96.29
3/22/2013,14.25,74.52,8.8,2.55,2.87,21.43,96.19
3/23/2013,11.19,80.71,7.61,4.01,8.25,14.51,95.94
3/24/2013,12.44,73.14,6.83,1.71,0.59,25.05,96.47
3/25/2013,14.37,65.67,6.49,2.02,0,25,96.57
3/26/2013,14.65,66.06,6.98,2.36,0,24.46,96.31
3/27/2013,14.26,73.67,9.14,3.46,1.34,20.57,96.05
3/28/2013,15.67,73.78,10.01,2.27,1.19,23.33,96.57
3/29/2013,18.31,59.5,8.11,1.13,0,21.92,96.88
3/30/2013,19.3,61.8,10.19,1.55,0.01,25.48,96.86
3/31/2013,18.53,67.49,11,2.09,0.13,22.5,96.38
4/1/2013,15.22,77.21,10.76,2.85,3.35,18.42,96.35
4/2/2013,15.91,62.15,6.01,2.18,0,27.47,96.16
4/3/2013,13.45,69.93,7.56,4.82,7.1,19.87,95.82
4/4/2013,13.11,72.75,7.88,6.05,14.54,23.33,95.75
4/5/2013,12.72,78.22,8.84,4.99,21.98,16.16,96.37
4/6/2013,12.4,67.02,5.1,2.32,0,27.52,96.9
4/7/2013,13.57,61.87,5.13,2.4,0,26.74,96.44
4/8/2013,14.89,65,6.74,2.27,0,27.1,96.33
4/9/2013,15.76,68.86,8.31,2.1,0,27.02,96.65
4/10/2013,18.94,60.98,8.9,1.87,0,27.03,96.74
4/11/2013,18.3,68.85,11.24,2.07,0,26.49,96.71
4/12/2013,17.79,73.15,12.06,2.75,0,23.7,96.47
4/13/2013,18.14,71.84,12.02,2.57,0,26.81,96.38
4/14/2013,17.91,72.51,11.99,2.33,0,26.04,96.6
4/15/2013,19.76,70.06,13.22,2.3,0,27.28,96.71
4/16/2013,23.17,58.14,12.1,2.15,0,26.39,96.49
4/17/2013,26.71,42.82,10.55,1.71,0,24.3,96.44
4/18/2013,26.1,43.33,10.15,2.27,0,25.23,96.45
4/19/2013,25.74,39.9,8.26,2.83,0,27.6,96.29
4/20/2013,25.89,39.31,8.61,2.58,0,26.36,96.32
4/21/2013,25.3,37.87,7.94,2.51,0,26.25,96.49
4/22/2013,20.12,47.6,6.91,2.26,0,27.39,96.32
4/23/2013,18.56,58.15,8.79,2.71,0,28.59,96
4/24/2013,20.08,51.2,8.23,2.58,0,27.94,96.01
4/25/2013,19.1,49.03,5.77,2.38,0,28.73,96.24
4/26/2013,17.98,61.44,8.81,2.5,0,29.37,96.45
4/27/2013,16.98,67.41,10.01,2.96,0.02,28.4,96.1
4/28/2013,13.07,59.53,4.7,3.31,0.01,17,96.02
4/29/2013,11.88,61,2.93,2.3,0,29.98,96.08
4/30/2013,14.1,60.44,5.3,2.24,0,29.67,96.18
5/1/2013,14.76,65.24,6.73,2.54,0,24.44,96.29
5/2/2013,15.32,65.32,7.66,2.54,0,21.41,96.38
5/3/2013,16.18,67.78,9.11,2.78,0,19.64,96.36
5/4/2013,18.2,62.26,9.35,2.44,0,28.91,96.42
5/5/2013,20.11,55.88,9.27,2.26,0,29.18,96.61
5/6/2013,23.83,42.1,7.78,2.24,0,28.57,96.73
5/7/2013,26.03,33.23,5.69,2.99,0,26.23,96.65
5/8/2013,26.3,33.17,6.72,2.06,0,27.06,96.6
5/9/2013,25.91,32.91,5.63,2.26,0,28.31,96.6
5/10/2013,25.38,33.59,6.25,2.11,0,29.09,96.56
5/11/2013,25.41,43.07,9.49,2.46,0,30.43,96.46
5/12/2013,23.29,54.01,12.41,2.11,0,25.87,96.41
5/13/2013,22.47,57.14,11.91,1.79,0,21.54,96.38
5/14/2013,19.27,67.16,12.03,2.95,0.93,23.72,96.19
5/15/2013,16.15,68.61,9.74,3.45,3.89,23.39,95.96
5/16/2013,15.02,60.7,6.33,2.85,1.04,21.76,96.01
5/17/2013,15.25,64,7.48,2.86,0.66,26.75,96.1
5/18/2013,15.79,58.29,6.17,3.24,0.51,20.96,96.68
5/19/2013,15.44,58.74,5.61,3.54,0,30.66,96.85
5/20/2013,15.15,63.76,6.92,3.47,0.23,27.1,96.6
5/21/2013,15.28,59.45,6.12,2.84,0.02,30.21,96.7
5/22/2013,16.81,54.27,4.96,2.96,0,31.55,96.67
5/23/2013,18.7,51.54,6.16,2.77,0,31.36,96.61
5/24/2013,18.52,62.69,9.86,2.54,0,31.01,96.66
5/25/2013,18.79,60.08,9.22,2.34,0.01,31.15,96.68
5/26/2013,17.75,64.94,9.85,2.84,0,27.63,96.5
5/27/2013,17.01,60.23,8.16,3,0,24.62,96.43
5/28/2013,16.53,59.47,6.9,2.76,0,28.9,96.52
5/29/2013,17.89,57.67,8.41,3.33,0,29.41,96.73
5/30/2013,17.68,60.54,8.72,3.96,0,28.93,96.63
5/31/2013,19.05,52.91,7.29,3.34,0,27.45,96.59
6/1/2013,22.52,44.94,7.02,2.94,0,30.82,96.39
6/2/2013,24.94,35.46,6.31,2.53,0,30.53,96.24
6/3/2013,23.8,40.98,7.73,2.32,0,31,96.24
6/4/2013,21.44,49.09,8.5,2.55,0,29.31,96.28
6/5/2013,20.08,54.6,9.05,2.31,0,27.3,96.39
6/6/2013,19.33,56.31,8.82,2.9,0,28.62,96.73
6/7/2013,18.47,59.26,8.87,3.25,0,31.5,96.83
6/8/2013,18.4,55.82,7.53,3.43,0,31.81,96.78
6/9/2013,18.58,58.08,8.53,3.07,0,31.76,96.69
6/10/2013,20.74,56.48,9.57,3.03,0,31.99,96.7
6/11/2013,21.25,57.1,10.48,3.71,0,31.14,96.86
6/12/2013,22.98,54.79,11.16,3.65,0,31.31,96.77
6/13/2013,23.77,56.67,12.94,3.43,0,28.81,96.5
6/14/2013,25,53.49,12.95,3.66,0,29.82,96.35
6/15/2013,25.92,49.81,12.61,3.55,0,30.24,96.33
6/16/2013,24.95,49.75,12.02,3.15,0,29.61,96.27
6/17/2013,21.48,59.19,12.15,4.01,0,30.86,96.46
6/18/2013,19.57,52.93,7.84,4.88,0,29.11,96.56
6/19/2013,20.38,52.93,8.12,4.83,0,32.57,96.5
6/20/2013,21.39,54.67,9.59,4.5,0,31.73,96.5
6/21/2013,22.48,54.06,10.53,4.3,0,31.6,96.51
6/22/2013,25.42,47.28,10.68,3.46,0,31.43,96.31
6/23/2013,29.18,33.88,8.86,2.13,0,30.98,96.18
6/24/2013,31.56,26.74,7.21,2.34,0,31.15,96.13
6/25/2013,30.75,31.99,9.49,2.19,0,30.34,96.29
6/26/2013,32.46,28.39,9.95,2.48,0,26.7,96.28
6/27/2013,31.5,28.1,8.33,2.53,0,30.26,96.33
6/28/2013,27.78,33,6.22,2.56,0,32.36,96.21
6/29/2013,30.21,27.22,6.13,2.69,0,30.4,96.14
6/30/2013,28.78,36.59,10.41,3.09,0,28.22,96.25
7/1/2013,26.67,45.38,11.5,3.35,0,30.9,96.31
7/2/2013,26.92,43.25,11.06,3.17,0,30.39,96.42
7/3/2013,27.53,44.41,11.55,2.89,0,31.07,96.42
7/4/2013,28.06,43.72,12.52,2.68,0,30.04,96.31
7/5/2013,29.33,40.75,12.94,2.88,0,29.61,96.26
7/6/2013,30.97,39.39,12.94,2.48,0,28.65,96.28
7/7/2013,34.09,31.64,11.74,2.29,0.28,24.41,96.3
7/8/2013,33.97,23.55,8.41,3.2,0.13,26.04,96.27
7/9/2013,31.69,26.4,8.99,2.29,0,25.96,96.26
7/10/2013,33.76,24.03,9.04,1.9,0.24,26.16,96.13
7/11/2013,32.56,26.84,9.94,2.66,0.16,16.56,96.12
7/12/2013,31.89,25.93,7.89,2.72,0,28.36,96.37
7/13/2013,29.51,27.36,5.88,3.15,0,30.14,96.62
7/14/2013,27.09,39.08,8.22,3.14,0,31.08,96.67
7/15/2013,27.69,39.24,8.76,3.71,0,30.23,96.63
7/16/2013,28.84,34.07,7.46,3.64,0,28.96,96.6
7/17/2013,28.22,36.16,7.8,3.38,0,30.82,96.66
7/18/2013,26.57,40.68,8.8,3.21,0,31.2,96.57
7/19/2013,24.41,48.81,10.83,3.39,0,30.94,96.39
7/20/2013,24.01,50.71,11.26,3.59,0,30.9,96.36
7/21/2013,24.93,47.58,10.53,3.14,0,30.79,96.43
7/22/2013,26.04,44.69,10.72,3.17,0,27.85,96.41
7/23/2013,26,44.23,9.86,3.06,0,30.36,96.44
7/24/2013,26.76,44.78,11.12,3.15,0,30.4,96.54
7/25/2013,26.06,48.77,12.6,2.91,0,30.35,96.54
7/26/2013,25.52,53.44,13.01,3.41,0,29.47,96.38
7/27/2013,25.57,50,11.53,2.94,0,29.16,96.36
7/28/2013,27.13,41.81,10.08,2.61,0,29.57,96.59
7/29/2013,27.64,41.61,11.17,3.36,0,30.2,96.71
7/30/2013,30.47,40.53,11.9,2.92,0,28.13,96.54
7/31/2013,35.13,21.26,5.84,2.48,0,27.94,96.24
8/1/2013,33.62,26.42,9.66,2.65,0,24.36,96.12
8/2/2013,28.76,48.75,15.24,4.13,0,23,96.37
8/3/2013,30.23,39.58,12.66,2.62,0.01,21.75,96.56
8/4/2013,32.17,32.54,12.22,3.08,0.26,20.6,96.48
8/5/2013,32.28,33.26,11.88,2.87,0.32,25.38,96.37
8/6/2013,31.26,35.56,11.3,2.99,0.38,26.45,96.36
8/7/2013,29.53,37.52,11.79,3.31,0.11,28.42,96.3
8/8/2013,28.84,37.25,10.1,3.24,0,28.24,96.38
8/9/2013,32.57,25.24,6.27,2.67,0,27.9,96.39
8/10/2013,35.6,13.04,1.9,3.34,0,24.51,96.29
8/11/2013,36.35,11.61,0.87,3.96,0,20.89,96.17
8/12/2013,37.06,10.57,0.37,3.69,0,23.85,96.08
8/13/2013,35.79,13.81,2.46,2.09,0,25.61,96.16
8/14/2013,33.43,17.2,2.91,2.83,0,27.68,96.31
8/15/2013,32.3,19.59,3.32,2.77,0,28.61,96.33
8/16/2013,30.35,32.92,8.53,2.95,0,28.69,96.44
8/17/2013,27.67,44.15,11.49,4.13,0,27.92,96.34
8/18/2013,31.12,38.22,10.49,2.68,0,26.68,96.01
8/19/2013,35.12,20.42,7.55,2.5,0.11,21.67,96.35
8/20/2013,33.8,26.05,10.01,2.16,0,19.64,96.6
8/21/2013,32.92,29.31,10.95,2,0,20.79,96.56
8/22/2013,34.05,25.52,10.14,2.5,0.09,14.35,96.26
8/23/2013,32.35,31.47,12.24,3.13,0.03,22.58,96.18
8/24/2013,27.97,46.51,13.23,3.3,0,25.58,96.38
8/25/2013,25.29,55.77,14.55,3.13,0,26.79,96.2
8/26/2013,23.65,56.4,13.1,3.37,0,21.91,96.09
8/27/2013,24.16,55.7,13.6,2.97,0,21.61,96.16
8/28/2013,24.07,55.23,13.55,3.35,0,24.79,96.24
8/29/2013,24.31,55.13,13.8,3.01,0,26.78,96.36
8/30/2013,25.25,51.68,12.77,2.75,0,27.11,96.44
8/31/2013,26.7,45.43,11.61,2.53,0,27.15,96.44
9/1/2013,27.7,38.27,9.47,2.14,0,26.59,96.34
9/2/2013,28.31,30.79,6.68,1.98,0,26.23,96.4
9/3/2013,29.16,25.28,4.59,2.33,0.01,26.52,96.5
9/4/2013,27.12,35.53,8.47,3.14,0,25.98,96.46
9/5/2013,23.59,58.35,13.59,2.56,0,21.28,96.41
9/6/2013,22.81,58.46,12.9,2.97,0.29,15.73,96.38
9/7/2013,23.43,57.56,13.14,2.5,0.14,19.89,96.42
9/8/2013,23.31,61.35,14.66,3.38,0,19.2,96.84
9/9/2013,24.3,55.09,13.19,3.22,0,24.84,96.88
9/10/2013,24.8,52.17,12.07,3.07,0,25.28,96.53
9/11/2013,23.23,61.64,14.29,2.65,0,20.82,96.38
9/12/2013,23.62,61.41,14.65,2.68,0,19.45,96.53
9/13/2013,23.27,61.45,14.18,2.59,6.84,12.12,96.67
9/14/2013,21.29,65.41,13.82,2.35,2.66,18.34,96.7
9/15/2013,21.73,66.6,14.24,2.59,2.45,19.82,96.47
9/16/2013,20.51,78.03,16.17,1.91,15.53,12.6,96.51
9/17/2013,20.7,76.42,15.96,2.46,11.71,14.07,96.56
9/18/2013,21.18,68.18,14.35,2.68,0,19.8,96.63
9/19/2013,20.86,68.17,13.91,2.22,0,18.94,96.48
9/20/2013,24.68,54.29,12.81,2.35,0,22.4,96.33
9/21/2013,28.09,37.63,10.36,1.77,0,22.54,96.49
9/22/2013,27.67,45.26,12.67,2.69,0,22.13,96.66
9/23/2013,23.93,65.49,16.13,2.75,0,11.76,96.7
9/24/2013,23.21,65.17,15.53,3.09,0,21.84,96.43
9/25/2013,22.55,63.08,14.2,2.44,0,17.98,96.28
9/26/2013,21.66,66.64,14.35,2.35,0,21.24,96.4
9/27/2013,23.47,55.46,12.09,3.45,0,21.78,96.43
9/28/2013,22.51,60.66,13.72,2.78,0.11,19.7,96.52
9/29/2013,22.63,69.28,15.72,2.32,0.1,18.82,96.61
9/30/2013,23.06,66.46,15.62,1.78,0.01,19.46,96.45
10/1/2013,23.59,67.82,16.28,2.2,0.02,20.42,96.28
10/2/2013,23.2,70.63,16.91,2.3,0.25,17.51,96.09
10/3/2013,22.66,70.78,16.51,2.61,0,15.32,96.22
10/4/2013,22.53,70.14,16.25,2.69,0,16.35,96.64
10/5/2013,23.32,65.3,15.27,2.64,0,21.06,96.84
10/6/2013,22.23,64.11,13.94,2.16,0,17.46,96.73
10/7/2013,21.35,63.57,12.86,2.07,0,20.89,96.6
10/8/2013,22.14,63.92,13.81,2.59,0,21.03,96.4
10/9/2013,23.3,62.89,14.36,1.99,0,20.72,96.2
10/10/2013,22.76,62.55,14.19,1.94,0,19.92,96.18
10/11/2013,21.63,69.74,15.08,2.12,0,13.9,96.37
10/12/2013,20.86,64.3,12.74,2.18,0,18.43,96.78
10/13/2013,19.6,62.57,11.12,2.72,0,19.06,96.87
10/14/2013,20.27,60.24,10.7,3.14,0,19.92,96.82
10/15/2013,21.88,54.3,10.46,2.44,0,19.76,96.83
10/16/2013,23.28,50.38,10.54,2.31,0,20.11,96.78
10/17/2013,23.59,45.48,8.62,1.87,0,18.92,96.51
10/18/2013,20.95,65.3,13.08,2.04,0,18.12,96.6
10/19/2013,21.27,56.16,10.93,2.15,0,18.18,96.75
10/20/2013,20.93,58.76,11.59,1.5,0,17.97,96.76
10/21/2013,20.95,49.44,8.25,2.42,0,19.3,96.59
10/22/2013,20.3,50.64,8.37,2.26,0,13.25,96.54
10/23/2013,21.38,60.92,11.67,1.88,0.04,16.5,96.68
10/24/2013,22.03,50.6,9.73,2.31,0.02,16.52,96.54
10/25/2013,18.9,70.13,12.59,3.02,4.53,14.54,96.43
10/26/2013,17.19,67.65,10.09,2.53,2.79,16.9,96.66
10/27/2013,19.74,60.61,10.13,3.36,1.04,14.85,96.56
10/28/2013,21.98,45.12,7.14,2.16,0,14.54,96.62
10/29/2013,19.62,62.32,11.31,3.36,0,16.75,96.78
10/30/2013,16.09,53.59,5.43,3.03,0,16.71,96.73
10/31/2013,15.38,47.06,1.77,2.61,0,17.92,96.71
11/1/2013,18.34,36.14,0.5,2.02,0,17.69,96.74
11/2/2013,21.31,29.22,1.48,2.14,0,17.57,96.65
11/3/2013,21.09,39.76,5.57,2.08,0,13,96.98
11/4/2013,20.2,51.81,8.36,1.94,0,15.29,97.1
11/5/2013,20.08,51.61,8.54,2.22,0,16.72,97.01
11/6/2013,20.55,55.42,9.05,2.05,0.01,16.77,96.82
11/7/2013,18.64,69.53,11.78,2.3,0.01,14.32,96.94
11/8/2013,17.76,68.01,10.79,2.72,0,16.23,96.93
11/9/2013,17.33,66.18,9.95,3.7,0,16.29,97.06
11/10/2013,17.12,46.67,3.2,2.67,0,16.53,97.11
11/11/2013,18.87,33.41,0.45,1.42,0,16.56,96.89
11/12/2013,20.1,37.02,2.98,1.61,0,16.41,96.61
11/13/2013,18.65,59.12,9.64,1.68,0.2,16.09,96.51
11/14/2013,17.56,62.62,8.9,2.19,0.37,15.88,96.52
11/15/2013,17.78,44.89,3.33,2.07,0,15.79,96.49
11/16/2013,13.86,62.99,6.22,1.79,0.89,15.35,96.32
